dat_iniciosemana;dat_fimsemana;ano_referencia;mes_referencia;num_revisao;nom_semanaoperativa;cod_modelos;id_subsistema;nom_subsistema;nom_usina;val_cvu
2021-04-03;2021-04-09;2021;4;1;PMO Abril 2021 - Revisão 1;127;NE;NORDESTE;IGUATU;881.41
2021-04-03;2021-04-09;2021;4;1;PMO Abril 2021 - Revisão 1;152;NE;NORDESTE;TERMOCABO;894.05
2021-04-03;2021-04-09;2021;4;1;PMO Abril 2021 - Revisão 1;67;NE;NORDESTE;TERMONE;897.67
2021-04-03;2021-04-09;2021;4;1;PMO Abril 2021 - Revisão 1;69;NE;NORDESTE;TERMOPB;897.67
2021-04-03;2021-04-09;2021;4;1;PMO Abril 2021 - Revisão 1;52;NE;NORDESTE;CAMPINA_GR;905.15
2021-04-03;2021-04-09;2021;4;1;PMO Abril 2021 - Revisão 1;170;NE;NORDESTE;SUAPE II;924.42
2021-04-03;2021-04-09;2021;4;1;PMO Abril 2021 - Revisão 1;161;NE;NORDESTE;POTIGUAR_3;1001.38
2021-04-03;2021-04-09;2021;4;1;PMO Abril 2021 - Revisão 1;151;NE;NORDESTE;POTIGUAR;1001.39
2021-04-03;2021-04-09;2021;4;1;PMO Abril 2021 - Revisão 1;164;NE;NORDESTE;MURICY;1019.77
2021-04-03;2021-04-09;2021;4;1;PMO Abril 2021 - Revisão 1;166;NE;NORDESTE;AREMBEPE;1019.77
2021-04-03;2021-04-09;2021;4;1;PMO Abril 2021 - Revisão 1;53;NE;NORDESTE;GLOBAL I;1025.63
2021-04-03;2021-04-09;2021;4;1;PMO Abril 2021 - Revisão 1;55;NE;NORDESTE;GLOBAL II;1025.63
2021-04-03;2021-04-09;2021;4;1;PMO Abril 2021 - Revisão 1;144;NE;NORDESTE;PETROLINA;1118.83
2021-04-03;2021-04-09;2021;4;1;PMO Abril 2021 - Revisão 1;160;NE;NORDESTE;PAU FERRO;1133.69
2021-04-03;2021-04-09;2021;4;1;PMO Abril 2021 - Revisão 1;159;NE;NORDESTE;TERMOMANAU;1133.69
2021-04-03;2021-04-09;2021;4;1;PMO Abril 2021 - Revisão 1;107;S;SUL;PAMPA SUL;69.75
2021-04-03;2021-04-09;2021;4;1;PMO Abril 2021 - Revisão 1;149;S;SUL;SAO SEPE;87.75
2021-04-03;2021-04-09;2021;4;1;PMO Abril 2021 - Revisão 1;156;S;SUL;CANDIOTA_3;87.78
2021-04-03;2021-04-09;2021;4;1;PMO Abril 2021 - Revisão 1;24;S;SUL;J.LACER. C;206.84
2021-04-03;2021-04-09;2021;4;1;PMO Abril 2021 - Revisão 1;25;S;SUL;J.LACER. B;244.14
2021-04-03;2021-04-09;2021;4;1;PMO Abril 2021 - Revisão 1;27;S;SUL;J.LAC. A2;245.21
2021-04-03;2021-04-09;2021;4;1;PMO Abril 2021 - Revisão 1;26;S;SUL;J.LAC. A1;270.48
2021-04-03;2021-04-09;2021;4;1;PMO Abril 2021 - Revisão 1;169;S;SUL;MADEIRA;314.98
2021-04-03;2021-04-09;2021;4;1;PMO Abril 2021 - Revisão 1;28;S;SUL;FIGUEIRA;475.68
2021-04-03;2021-04-09;2021;4;1;PMO Abril 2021 - Revisão 1;35;S;SUL;URUGUAIANA;606.28
2021-04-03;2021-04-09;2021;4;1;PMO Abril 2021 - Revisão 1;48;S;SUL;ARAUCARIA;652.60
2021-04-03;2021-04-09;2021;4;1;PMO Abril 2021 - Revisão 1;64;S;SUL;S.TIARAJU;698.14
2021-04-03;2021-04-09;2021;4;1;PMO Abril 2021 - Revisão 1;65;SE;SUDESTE;ATLAN_CSA;0.00
2021-04-03;2021-04-09;2021;4;1;PMO Abril 2021 - Revisão 1;13;SE;SUDESTE;ANGRA 2;20.12
2021-04-03;2021-04-09;2021;4;1;PMO Abril 2021 - Revisão 1;1;SE;SUDESTE;ANGRA 1;31.17
2021-04-03;2021-04-09;2021;4;1;PMO Abril 2021 - Revisão 1;171;SE;SUDESTE;NORTEFLU 1;85.23
2021-04-03;2021-04-09;2021;4;1;PMO Abril 2021 - Revisão 1;172;SE;SUDESTE;NORTEFLU 2;98.99
2021-04-03;2021-04-09;2021;4;1;PMO Abril 2021 - Revisão 1;146;SE;SUDESTE;UTE STA VI;121.49
2021-04-03;2021-04-09;2021;4;1;PMO Abril 2021 - Revisão 1;173;SE;SUDESTE;NORTEFLU 3;187.93
2021-04-03;2021-04-09;2021;4;1;PMO Abril 2021 - Revisão 1;211;SE;SUDESTE;BAIXADA FL;192.30
2021-04-03;2021-04-09;2021;4;1;PMO Abril 2021 - Revisão 1;86;SE;SUDESTE;SANTA CRUZ;195.33
2021-04-03;2021-04-09;2021;4;1;PMO Abril 2021 - Revisão 1;183;SE;SUDESTE;ATLANTICO;195.80
2021-04-03;2021-04-09;2021;4;1;PMO Abril 2021 - Revisão 1;68;SE;SUDESTE;TRES LAGOA;261.44
2021-04-03;2021-04-09;2021;4;1;PMO Abril 2021 - Revisão 1;54;SE;SUDESTE;JUIZ DE FO;283.74
2021-04-03;2021-04-09;2021;4;1;PMO Abril 2021 - Revisão 1;15;SE;SUDESTE;LUIZORMELO;296.89
2021-04-03;2021-04-09;2021;4;1;PMO Abril 2021 - Revisão 1;4;SE;SUDESTE;ST.CRUZ 34;310.41
2021-04-03;2021-04-09;2021;4;1;PMO Abril 2021 - Revisão 1;47;SE;SUDESTE;TERMORIO;327.82
2021-04-03;2021-04-09;2021;4;1;PMO Abril 2021 - Revisão 1;97;SE;SUDESTE;CUBATAO;338.77
2021-04-03;2021-04-09;2021;4;1;PMO Abril 2021 - Revisão 1;62;SE;SUDESTE;SEROPEDICA;408.99
2021-04-03;2021-04-09;2021;4;1;PMO Abril 2021 - Revisão 1;63;SE;SUDESTE;AUR.CHAVES;411.45
2021-04-03;2021-04-09;2021;4;1;PMO Abril 2021 - Revisão 1;50;SE;SUDESTE;PIRAT.12 O;470.34
2021-04-03;2021-04-09;2021;4;1;PMO Abril 2021 - Revisão 1;12;SE;SUDESTE;CUIABA CC;543.82
2021-04-03;2021-04-09;2021;4;1;PMO Abril 2021 - Revisão 1;174;SE;SUDESTE;NORTEFLU 4;546.47
2021-04-03;2021-04-09;2021;4;1;PMO Abril 2021 - Revisão 1;110;SE;SUDESTE;FGASPARIAN;548.04
2021-04-03;2021-04-09;2021;4;1;PMO Abril 2021 - Revisão 1;90;SE;SUDESTE;M.LAGO;736.13
2021-04-03;2021-04-09;2021;4;1;PMO Abril 2021 - Revisão 1;182;SE;SUDESTE;PALMEIR_GO;761.51
2021-04-03;2021-04-09;2021;4;1;PMO Abril 2021 - Revisão 1;49;SE;SUDESTE;VIANA;905.13
2021-04-03;2021-04-09;2021;4;1;PMO Abril 2021 - Revisão 1;194;SE;SUDESTE;TNORTE 2;910.86
2021-04-03;2021-04-09;2021;4;1;PMO Abril 2021 - Revisão 1;9;SE;SUDESTE;CAMPOS;978.10
2021-04-03;2021-04-09;2021;4;1;PMO Abril 2021 - Revisão 1;153;SE;SUDESTE;DAIA;1017.64
2021-04-03;2021-04-09;2021;4;1;PMO Abril 2021 - Revisão 1;155;SE;SUDESTE;GOIANIA 2;1064.13
2021-04-03;2021-04-09;2021;4;1;PMO Abril 2021 - Revisão 1;108;SE;SUDESTE;XAVANTES;1462.46
2021-04-10;2021-04-16;2021;4;2;PMO Abril 2021 - Revisão 2;207;N;NORTE;PONTA NEGR;0.00
2021-04-10;2021-04-16;2021;4;2;PMO Abril 2021 - Revisão 2;203;N;NORTE;C. ROCHA;0.00
2021-04-10;2021-04-16;2021;4;2;PMO Abril 2021 - Revisão 2;209;N;NORTE;TAMBAQUI;0.00
2021-04-10;2021-04-16;2021;4;2;PMO Abril 2021 - Revisão 2;205;N;NORTE;MANAUARA;0.00
2021-04-10;2021-04-16;2021;4;2;PMO Abril 2021 - Revisão 2;204;N;NORTE;JARAQUI;0.00
2021-04-10;2021-04-16;2021;4;2;PMO Abril 2021 - Revisão 2;212;N;NORTE;MARANHAO3;85.72
2021-04-10;2021-04-16;2021;4;2;PMO Abril 2021 - Revisão 2;140;N;NORTE;UTE MAUA 3;90.75
2021-04-10;2021-04-16;2021;4;2;PMO Abril 2021 - Revisão 2;201;N;NORTE;APARECIDA;90.75
2021-04-10;2021-04-16;2021;4;2;PMO Abril 2021 - Revisão 2;116;N;NORTE;PARNAIB_IV;151.69
2021-04-10;2021-04-16;2021;4;2;PMO Abril 2021 - Revisão 2;437;N;NORTE;MARANIVL_7;171.23
2021-04-10;2021-04-16;2021;4;2;PMO Abril 2021 - Revisão 2;422;N;NORTE;MARAN_VL_7;171.23
2021-04-10;2021-04-16;2021;4;2;PMO Abril 2021 - Revisão 2;421;N;NORTE;MARAN_VL22;171.23
2021-04-10;2021-04-16;2021;4;2;PMO Abril 2021 - Revisão 2;436;N;NORTE;MARANIVL22;171.23
2021-04-10;2021-04-16;2021;4;2;PMO Abril 2021 - Revisão 2;176;N;NORTE;P. ITAQUI;229.67
2021-04-10;2021-04-16;2021;4;2;PMO Abril 2021 - Revisão 2;446;N;NORTE;N.VEN2_L22;232.01
2021-04-10;2021-04-16;2021;4;2;PMO Abril 2021 - Revisão 2;447;N;NORTE;N.VEN2_L7;232.27
2021-04-10;2021-04-16;2021;4;2;PMO Abril 2021 - Revisão 2;73;N;NORTE;GERAMAR1;968.02
2021-04-10;2021-04-16;2021;4;2;PMO Abril 2021 - Revisão 2;70;N;NORTE;GERAMAR2;968.02
2021-04-10;2021-04-16;2021;4;2;PMO Abril 2021 - Revisão 2;106;NE;NORDESTE;ERB CANDEI;87.81
2021-04-10;2021-04-16;2021;4;2;PMO Abril 2021 - Revisão 2;96;NE;NORDESTE;TERMOPE;165.28
2021-04-10;2021-04-16;2021;4;2;PMO Abril 2021 - Revisão 2;147;NE;NORDESTE;PROSPERIDA;165.61
2021-04-10;2021-04-16;2021;4;2;PMO Abril 2021 - Revisão 2;42;NE;NORDESTE;FORTALEZA;223.72
2021-04-10;2021-04-16;2021;4;2;PMO Abril 2021 - Revisão 2;167;NE;NORDESTE;P.PECEM1;227.74
2021-04-10;2021-04-16;2021;4;2;PMO Abril 2021 - Revisão 2;163;NE;NORDESTE;P.PECEM2;235.66
2021-04-10;2021-04-16;2021;4;2;PMO Abril 2021 - Revisão 2;224;NE;NORDESTE;PSERGIPE I;309.18
2021-04-10;2021-04-16;2021;4;2;PMO Abril 2021 - Revisão 2;58;NE;NORDESTE;TERMOCEARA;428.47
2021-04-10;2021-04-16;2021;4;2;PMO Abril 2021 - Revisão 2;83;NE;NORDESTE;JS_PEREIRA;435.93
2021-04-10;2021-04-16;2021;4;2;PMO Abril 2021 - Revisão 2;43;NE;NORDESTE;C.FURTADO;442.21
2021-04-10;2021-04-16;2021;4;2;PMO Abril 2021 - Revisão 2;221;NE;NORDESTE;SYKUE I;510.12
2021-04-10;2021-04-16;2021;4;2;PMO Abril 2021 - Revisão 2;98;NE;NORDESTE;PERNAMBU_3;779.70
2021-04-10;2021-04-16;2021;4;2;PMO Abril 2021 - Revisão 2;112;NE;NORDESTE;BAHIA_1;816.03
2021-04-10;2021-04-16;2021;4;2;PMO Abril 2021 - Revisão 2;113;NE;NORDESTE;BATURITE;881.41
2021-04-10;2021-04-16;2021;4;2;PMO Abril 2021 - Revisão 2;135;NE;NORDESTE;MARAMBAIA;881.41
2021-04-10;2021-04-16;2021;4;2;PMO Abril 2021 - Revisão 2;117;NE;NORDESTE;C.MAIOR;881.41
2021-04-10;2021-04-16;2021;4;2;PMO Abril 2021 - Revisão 2;111;NE;NORDESTE;ARACATI;881.41
2021-04-10;2021-04-16;2021;4;2;PMO Abril 2021 - Revisão 2;119;NE;NORDESTE;CAUCAIA;881.41
2021-04-10;2021-04-16;2021;4;2;PMO Abril 2021 - Revisão 2;125;NE;NORDESTE;PECEM;881.41
2021-04-10;2021-04-16;2021;4;2;PMO Abril 2021 - Revisão 2;138;NE;NORDESTE;NAZARIA;881.41
2021-04-10;2021-04-16;2021;4;2;PMO Abril 2021 - Revisão 2;121;NE;NORDESTE;CRATO;881.41
2021-04-10;2021-04-16;2021;4;2;PMO Abril 2021 - Revisão 2;127;NE;NORDESTE;IGUATU;881.41
2021-04-10;2021-04-16;2021;4;2;PMO Abril 2021 - Revisão 2;109;NE;NORDESTE;ALTOS;881.41
2021-04-10;2021-04-16;2021;4;2;PMO Abril 2021 - Revisão 2;133;NE;NORDESTE;JUAZEIRO N;881.41
2021-04-10;2021-04-16;2021;4;2;PMO Abril 2021 - Revisão 2;57;NE;NORDESTE;MARACANAU;942.18
2021-04-10;2021-04-16;2021;4;2;PMO Abril 2021 - Revisão 2;152;NE;NORDESTE;TERMOCABO;956.14
2021-04-10;2021-04-16;2021;4;2;PMO Abril 2021 - Revisão 2;67;NE;NORDESTE;TERMONE;959.30
2021-04-10;2021-04-16;2021;4;2;PMO Abril 2021 - Revisão 2;69;NE;NORDESTE;TERMOPB;959.30
2021-04-10;2021-04-16;2021;4;2;PMO Abril 2021 - Revisão 2;52;NE;NORDESTE;CAMPINA_GR;968.06
2021-04-10;2021-04-16;2021;4;2;PMO Abril 2021 - Revisão 2;170;NE;NORDESTE;SUAPE II;991.19
2021-04-10;2021-04-16;2021;4;2;PMO Abril 2021 - Revisão 2;161;NE;NORDESTE;POTIGUAR_3;1001.38
2021-04-10;2021-04-16;2021;4;2;PMO Abril 2021 - Revisão 2;151;NE;NORDESTE;POTIGUAR;1001.39
2021-04-10;2021-04-16;2021;4;2;PMO Abril 2021 - Revisão 2;164;NE;NORDESTE;MURICY;1019.77
2021-04-10;2021-04-16;2021;4;2;PMO Abril 2021 - Revisão 2;166;NE;NORDESTE;AREMBEPE;1019.77
2021-04-10;2021-04-16;2021;4;2;PMO Abril 2021 - Revisão 2;53;NE;NORDESTE;GLOBAL I;1096.65
2021-04-10;2021-04-16;2021;4;2;PMO Abril 2021 - Revisão 2;55;NE;NORDESTE;GLOBAL II;1096.65
2021-04-10;2021-04-16;2021;4;2;PMO Abril 2021 - Revisão 2;144;NE;NORDESTE;PETROLINA;1118.83
2021-04-10;2021-04-16;2021;4;2;PMO Abril 2021 - Revisão 2;159;NE;NORDESTE;TERMOMANAU;1133.69
2021-04-10;2021-04-16;2021;4;2;PMO Abril 2021 - Revisão 2;160;NE;NORDESTE;PAU FERRO;1133.69
2021-04-10;2021-04-16;2021;4;2;PMO Abril 2021 - Revisão 2;107;S;SUL;PAMPA SUL;69.75
2021-04-10;2021-04-16;2021;4;2;PMO Abril 2021 - Revisão 2;149;S;SUL;SAO SEPE;87.75
2021-04-10;2021-04-16;2021;4;2;PMO Abril 2021 - Revisão 2;156;S;SUL;CANDIOTA_3;87.78
2021-04-10;2021-04-16;2021;4;2;PMO Abril 2021 - Revisão 2;24;S;SUL;J.LACER. C;206.84
2021-04-10;2021-04-16;2021;4;2;PMO Abril 2021 - Revisão 2;25;S;SUL;J.LACER. B;244.14
2021-04-10;2021-04-16;2021;4;2;PMO Abril 2021 - Revisão 2;27;S;SUL;J.LAC. A2;245.21
2021-04-10;2021-04-16;2021;4;2;PMO Abril 2021 - Revisão 2;26;S;SUL;J.LAC. A1;270.48
2021-04-10;2021-04-16;2021;4;2;PMO Abril 2021 - Revisão 2;169;S;SUL;MADEIRA;314.98
2021-04-10;2021-04-16;2021;4;2;PMO Abril 2021 - Revisão 2;28;S;SUL;FIGUEIRA;475.68
2021-04-10;2021-04-16;2021;4;2;PMO Abril 2021 - Revisão 2;35;S;SUL;URUGUAIANA;606.28
2021-04-10;2021-04-16;2021;4;2;PMO Abril 2021 - Revisão 2;64;S;SUL;S.TIARAJU;698.14
2021-04-10;2021-04-16;2021;4;2;PMO Abril 2021 - Revisão 2;48;S;SUL;ARAUCARIA;699.11
2021-04-10;2021-04-16;2021;4;2;PMO Abril 2021 - Revisão 2;65;SE;SUDESTE;ATLAN_CSA;0.00
2021-04-10;2021-04-16;2021;4;2;PMO Abril 2021 - Revisão 2;13;SE;SUDESTE;ANGRA 2;20.12
2021-04-10;2021-04-16;2021;4;2;PMO Abril 2021 - Revisão 2;1;SE;SUDESTE;ANGRA 1;31.17
2021-04-10;2021-04-16;2021;4;2;PMO Abril 2021 - Revisão 2;171;SE;SUDESTE;NORTEFLU 1;85.23
2021-04-10;2021-04-16;2021;4;2;PMO Abril 2021 - Revisão 2;172;SE;SUDESTE;NORTEFLU 2;98.99
2021-04-10;2021-04-16;2021;4;2;PMO Abril 2021 - Revisão 2;146;SE;SUDESTE;UTE STA VI;121.49
2021-04-10;2021-04-16;2021;4;2;PMO Abril 2021 - Revisão 2;211;SE;SUDESTE;BAIXADA FL;182.20
2021-04-10;2021-04-16;2021;4;2;PMO Abril 2021 - Revisão 2;86;SE;SUDESTE;SANTA CRUZ;185.13
2021-04-10;2021-04-16;2021;4;2;PMO Abril 2021 - Revisão 2;173;SE;SUDESTE;NORTEFLU 3;187.93
2021-04-10;2021-04-16;2021;4;2;PMO Abril 2021 - Revisão 2;183;SE;SUDESTE;ATLANTICO;195.80
2021-04-10;2021-04-16;2021;4;2;PMO Abril 2021 - Revisão 2;68;SE;SUDESTE;TRES LAGOA;261.44
2021-04-10;2021-04-16;2021;4;2;PMO Abril 2021 - Revisão 2;15;SE;SUDESTE;LUIZORMELO;280.64
2021-04-10;2021-04-16;2021;4;2;PMO Abril 2021 - Revisão 2;54;SE;SUDESTE;JUIZ DE FO;283.74
2021-04-10;2021-04-16;2021;4;2;PMO Abril 2021 - Revisão 2;4;SE;SUDESTE;ST.CRUZ 34;310.41
2021-04-10;2021-04-16;2021;4;2;PMO Abril 2021 - Revisão 2;47;SE;SUDESTE;TERMORIO;327.82
2021-04-10;2021-04-16;2021;4;2;PMO Abril 2021 - Revisão 2;97;SE;SUDESTE;CUBATAO;338.77
2021-04-10;2021-04-16;2021;4;2;PMO Abril 2021 - Revisão 2;63;SE;SUDESTE;AUR.CHAVES;393.64
2021-04-10;2021-04-16;2021;4;2;PMO Abril 2021 - Revisão 2;62;SE;SUDESTE;SEROPEDICA;408.99
2021-04-10;2021-04-16;2021;4;2;PMO Abril 2021 - Revisão 2;50;SE;SUDESTE;PIRAT.12 O;470.34
2021-04-10;2021-04-16;2021;4;2;PMO Abril 2021 - Revisão 2;12;SE;SUDESTE;CUIABA CC;543.82
2021-04-10;2021-04-16;2021;4;2;PMO Abril 2021 - Revisão 2;174;SE;SUDESTE;NORTEFLU 4;546.47
2021-04-10;2021-04-16;2021;4;2;PMO Abril 2021 - Revisão 2;110;SE;SUDESTE;FGASPARIAN;548.04
2021-04-10;2021-04-16;2021;4;2;PMO Abril 2021 - Revisão 2;90;SE;SUDESTE;M.LAGO;736.13
2021-04-10;2021-04-16;2021;4;2;PMO Abril 2021 - Revisão 2;182;SE;SUDESTE;PALMEIR_GO;761.51
2021-04-10;2021-04-16;2021;4;2;PMO Abril 2021 - Revisão 2;194;SE;SUDESTE;TNORTE 2;910.86
2021-04-10;2021-04-16;2021;4;2;PMO Abril 2021 - Revisão 2;49;SE;SUDESTE;VIANA;968.04
2021-04-10;2021-04-16;2021;4;2;PMO Abril 2021 - Revisão 2;9;SE;SUDESTE;CAMPOS;978.10
2021-04-10;2021-04-16;2021;4;2;PMO Abril 2021 - Revisão 2;153;SE;SUDESTE;DAIA;1017.64
2021-04-10;2021-04-16;2021;4;2;PMO Abril 2021 - Revisão 2;155;SE;SUDESTE;GOIANIA 2;1064.13
2021-04-10;2021-04-16;2021;4;2;PMO Abril 2021 - Revisão 2;108;SE;SUDESTE;XAVANTES;1462.46
2021-04-17;2021-04-23;2021;4;3;PMO Abril 2021 - Revisão 3;205;N;NORTE;MANAUARA;0.00
2021-04-17;2021-04-23;2021;4;3;PMO Abril 2021 - Revisão 3;203;N;NORTE;C. ROCHA;0.00
2021-04-17;2021-04-23;2021;4;3;PMO Abril 2021 - Revisão 3;207;N;NORTE;PONTA NEGR;0.00
2021-04-17;2021-04-23;2021;4;3;PMO Abril 2021 - Revisão 3;209;N;NORTE;TAMBAQUI;0.00
2021-04-17;2021-04-23;2021;4;3;PMO Abril 2021 - Revisão 3;204;N;NORTE;JARAQUI;0.00
2021-04-17;2021-04-23;2021;4;3;PMO Abril 2021 - Revisão 3;212;N;NORTE;MARANHAO3;85.72
2021-04-17;2021-04-23;2021;4;3;PMO Abril 2021 - Revisão 3;201;N;NORTE;APARECIDA;90.75
2021-04-17;2021-04-23;2021;4;3;PMO Abril 2021 - Revisão 3;140;N;NORTE;UTE MAUA 3;90.75
2021-04-17;2021-04-23;2021;4;3;PMO Abril 2021 - Revisão 3;116;N;NORTE;PARNAIB_IV;151.69
2021-04-17;2021-04-23;2021;4;3;PMO Abril 2021 - Revisão 3;422;N;NORTE;MARAN_VL_7;171.23
2021-04-17;2021-04-23;2021;4;3;PMO Abril 2021 - Revisão 3;437;N;NORTE;MARANIVL_7;171.23
2021-04-17;2021-04-23;2021;4;3;PMO Abril 2021 - Revisão 3;436;N;NORTE;MARANIVL22;171.23
2021-04-17;2021-04-23;2021;4;3;PMO Abril 2021 - Revisão 3;421;N;NORTE;MARAN_VL22;171.23
2021-04-17;2021-04-23;2021;4;3;PMO Abril 2021 - Revisão 3;176;N;NORTE;P. ITAQUI;229.67
2021-04-17;2021-04-23;2021;4;3;PMO Abril 2021 - Revisão 3;446;N;NORTE;N.VEN2_L22;232.01
2021-04-17;2021-04-23;2021;4;3;PMO Abril 2021 - Revisão 3;447;N;NORTE;N.VEN2_L7;232.27
2021-04-17;2021-04-23;2021;4;3;PMO Abril 2021 - Revisão 3;73;N;NORTE;GERAMAR1;968.02
2021-04-17;2021-04-23;2021;4;3;PMO Abril 2021 - Revisão 3;70;N;NORTE;GERAMAR2;968.02
2021-04-17;2021-04-23;2021;4;3;PMO Abril 2021 - Revisão 3;106;NE;NORDESTE;ERB CANDEI;87.81
2021-04-17;2021-04-23;2021;4;3;PMO Abril 2021 - Revisão 3;96;NE;NORDESTE;TERMOPE;165.28
2021-04-17;2021-04-23;2021;4;3;PMO Abril 2021 - Revisão 3;147;NE;NORDESTE;PROSPERIDA;165.61
2021-04-17;2021-04-23;2021;4;3;PMO Abril 2021 - Revisão 3;42;NE;NORDESTE;FORTALEZA;223.72
2021-04-17;2021-04-23;2021;4;3;PMO Abril 2021 - Revisão 3;167;NE;NORDESTE;P.PECEM1;227.74
2021-04-17;2021-04-23;2021;4;3;PMO Abril 2021 - Revisão 3;163;NE;NORDESTE;P.PECEM2;235.66
2021-04-17;2021-04-23;2021;4;3;PMO Abril 2021 - Revisão 3;224;NE;NORDESTE;PSERGIPE I;309.18
2021-04-17;2021-04-23;2021;4;3;PMO Abril 2021 - Revisão 3;58;NE;NORDESTE;TERMOCEARA;428.47
2021-04-17;2021-04-23;2021;4;3;PMO Abril 2021 - Revisão 3;83;NE;NORDESTE;JS_PEREIRA;435.93
2021-04-17;2021-04-23;2021;4;3;PMO Abril 2021 - Revisão 3;43;NE;NORDESTE;C.FURTADO;442.21
2021-04-17;2021-04-23;2021;4;3;PMO Abril 2021 - Revisão 3;221;NE;NORDESTE;SYKUE I;510.12
2021-04-17;2021-04-23;2021;4;3;PMO Abril 2021 - Revisão 3;112;NE;NORDESTE;BAHIA_1;816.03
2021-04-17;2021-04-23;2021;4;3;PMO Abril 2021 - Revisão 3;98;NE;NORDESTE;PERNAMBU_3;835.59
2021-04-17;2021-04-23;2021;4;3;PMO Abril 2021 - Revisão 3;113;NE;NORDESTE;BATURITE;881.41
2021-04-17;2021-04-23;2021;4;3;PMO Abril 2021 - Revisão 3;121;NE;NORDESTE;CRATO;881.41
2021-04-17;2021-04-23;2021;4;3;PMO Abril 2021 - Revisão 3;111;NE;NORDESTE;ARACATI;881.41
2021-04-17;2021-04-23;2021;4;3;PMO Abril 2021 - Revisão 3;119;NE;NORDESTE;CAUCAIA;881.41
2021-04-17;2021-04-23;2021;4;3;PMO Abril 2021 - Revisão 3;138;NE;NORDESTE;NAZARIA;881.41
2021-04-17;2021-04-23;2021;4;3;PMO Abril 2021 - Revisão 3;135;NE;NORDESTE;MARAMBAIA;881.41
2021-04-17;2021-04-23;2021;4;3;PMO Abril 2021 - Revisão 3;117;NE;NORDESTE;C.MAIOR;881.41
2021-04-17;2021-04-23;2021;4;3;PMO Abril 2021 - Revisão 3;127;NE;NORDESTE;IGUATU;881.41
2021-04-17;2021-04-23;2021;4;3;PMO Abril 2021 - Revisão 3;125;NE;NORDESTE;PECEM;881.41
2021-04-17;2021-04-23;2021;4;3;PMO Abril 2021 - Revisão 3;109;NE;NORDESTE;ALTOS;881.41
2021-04-17;2021-04-23;2021;4;3;PMO Abril 2021 - Revisão 3;133;NE;NORDESTE;JUAZEIRO N;881.41
2021-04-17;2021-04-23;2021;4;3;PMO Abril 2021 - Revisão 3;57;NE;NORDESTE;MARACANAU;942.18
2021-04-17;2021-04-23;2021;4;3;PMO Abril 2021 - Revisão 3;152;NE;NORDESTE;TERMOCABO;956.14
2021-04-17;2021-04-23;2021;4;3;PMO Abril 2021 - Revisão 3;69;NE;NORDESTE;TERMOPB;959.30
2021-04-17;2021-04-23;2021;4;3;PMO Abril 2021 - Revisão 3;67;NE;NORDESTE;TERMONE;959.30
2021-04-17;2021-04-23;2021;4;3;PMO Abril 2021 - Revisão 3;52;NE;NORDESTE;CAMPINA_GR;968.06
2021-04-17;2021-04-23;2021;4;3;PMO Abril 2021 - Revisão 3;170;NE;NORDESTE;SUAPE II;991.19
2021-04-17;2021-04-23;2021;4;3;PMO Abril 2021 - Revisão 3;161;NE;NORDESTE;POTIGUAR_3;1001.38
2021-04-17;2021-04-23;2021;4;3;PMO Abril 2021 - Revisão 3;151;NE;NORDESTE;POTIGUAR;1001.39
2021-04-17;2021-04-23;2021;4;3;PMO Abril 2021 - Revisão 3;166;NE;NORDESTE;AREMBEPE;1019.77
2021-04-17;2021-04-23;2021;4;3;PMO Abril 2021 - Revisão 3;164;NE;NORDESTE;MURICY;1019.77
2021-04-17;2021-04-23;2021;4;3;PMO Abril 2021 - Revisão 3;55;NE;NORDESTE;GLOBAL II;1096.65
2021-04-17;2021-04-23;2021;4;3;PMO Abril 2021 - Revisão 3;53;NE;NORDESTE;GLOBAL I;1096.65
2021-04-17;2021-04-23;2021;4;3;PMO Abril 2021 - Revisão 3;144;NE;NORDESTE;PETROLINA;1118.83
2021-04-17;2021-04-23;2021;4;3;PMO Abril 2021 - Revisão 3;160;NE;NORDESTE;PAU FERRO;1133.69
2021-04-17;2021-04-23;2021;4;3;PMO Abril 2021 - Revisão 3;159;NE;NORDESTE;TERMOMANAU;1133.69
2021-04-17;2021-04-23;2021;4;3;PMO Abril 2021 - Revisão 3;107;S;SUL;PAMPA SUL;69.75
2021-04-17;2021-04-23;2021;4;3;PMO Abril 2021 - Revisão 3;149;S;SUL;SAO SEPE;87.75
2021-04-17;2021-04-23;2021;4;3;PMO Abril 2021 - Revisão 3;156;S;SUL;CANDIOTA_3;87.78
2021-04-17;2021-04-23;2021;4;3;PMO Abril 2021 - Revisão 3;24;S;SUL;J.LACER. C;206.84
2021-04-17;2021-04-23;2021;4;3;PMO Abril 2021 - Revisão 3;25;S;SUL;J.LACER. B;244.14
2021-04-17;2021-04-23;2021;4;3;PMO Abril 2021 - Revisão 3;27;S;SUL;J.LAC. A2;245.21
2021-04-17;2021-04-23;2021;4;3;PMO Abril 2021 - Revisão 3;26;S;SUL;J.LAC. A1;270.48
2021-04-17;2021-04-23;2021;4;3;PMO Abril 2021 - Revisão 3;169;S;SUL;MADEIRA;314.98
2021-04-17;2021-04-23;2021;4;3;PMO Abril 2021 - Revisão 3;28;S;SUL;FIGUEIRA;475.68
2021-04-17;2021-04-23;2021;4;3;PMO Abril 2021 - Revisão 3;35;S;SUL;URUGUAIANA;606.28
