id_subsistema,nom_subsistema,din_instante,val_cargaenergiamwmed
NE,Nordeste,03/07/2016,8537.101
NE,Nordeste,04/07/2016,9460.433
NE,Nordeste,05/07/2016,9559.2325
NE,Nordeste,06/07/2016,9711.677792
NE,Nordeste,07/07/2016,9869.861375
NE,Nordeste,08/07/2016,10008.13638
NE,Nordeste,09/07/2016,9331.581
NE,Nordeste,10/07/2016,8546.727125
NE,Nordeste,11/07/2016,9612.385083
NE,Nordeste,12/07/2016,9964.08675
NE,Nordeste,13/07/2016,10035.93342
NE,Nordeste,14/07/2016,9996.354958
NE,Nordeste,15/07/2016,10051.98163
NE,Nordeste,16/07/2016,9550.6375
NE,Nordeste,17/07/2016,8913.298417
NE,Nordeste,18/07/2016,10072.38863
NE,Nordeste,19/07/2016,10193.98596
NE,Nordeste,20/07/2016,10017.07679
NE,Nordeste,21/07/2016,9997.195667
NE,Nordeste,22/07/2016,9875.625875
NE,Nordeste,23/07/2016,9349.972375
NE,Nordeste,24/07/2016,8585.971167
NE,Nordeste,25/07/2016,9552.8735
NE,Nordeste,26/07/2016,9665.68625
NE,Nordeste,27/07/2016,9811.130625
NE,Nordeste,28/07/2016,9851.131083
NE,Nordeste,29/07/2016,9789.399583
NE,Nordeste,30/07/2016,9187.554792
NE,Nordeste,31/07/2016,8389.951708
NE,Nordeste,01/08/2016,9449.962708
NE,Nordeste,02/08/2016,9789.428125
NE,Nordeste,03/08/2016,9887.017042
NE,Nordeste,04/08/2016,9864.051621
NE,Nordeste,05/08/2016,9664.30425
NE,Nordeste,06/08/2016,9223.605958
NE,Nordeste,07/08/2016,8519.724125
NE,Nordeste,08/08/2016,9724.795667
NE,Nordeste,09/08/2016,9907.226958
NE,Nordeste,10/08/2016,10053.23325
NE,Nordeste,11/08/2016,10107.53142
NE,Nordeste,12/08/2016,9946.183542
NE,Nordeste,13/08/2016,9353.246917
NE,Nordeste,14/08/2016,8603.925917
NE,Nordeste,15/08/2016,9795.244292
NE,Nordeste,16/08/2016,10274.439
NE,Nordeste,17/08/2016,10370.44038
NE,Nordeste,18/08/2016,10293.76888
NE,Nordeste,19/08/2016,10143.4265
NE,Nordeste,20/08/2016,9496.694292
NE,Nordeste,21/08/2016,8673.86175
NE,Nordeste,22/08/2016,9981.41675
NE,Nordeste,23/08/2016,10085.62217
NE,Nordeste,24/08/2016,9922.927167
NE,Nordeste,25/08/2016,9763.696667
NE,Nordeste,26/08/2016,9782.659333
NE,Nordeste,27/08/2016,9204.300458
NE,Nordeste,28/08/2016,8404.149958
NE,Nordeste,29/08/2016,9588.199208
NE,Nordeste,30/08/2016,9904.747333
NE,Nordeste,31/08/2016,9989.542417
NE,Nordeste,01/09/2016,9988.358833
NE,Nordeste,02/09/2016,9928.276958
NE,Nordeste,03/09/2016,9290.85025
NE,Nordeste,04/09/2016,8550.84425
NE,Nordeste,05/09/2016,9683.418958
NE,Nordeste,06/09/2016,9858.145958
NE,Nordeste,07/09/2016,9016.532292
NE,Nordeste,08/09/2016,9938.56575
NE,Nordeste,09/09/2016,10002.29446
NE,Nordeste,10/09/2016,9395.713833
NE,Nordeste,11/09/2016,8610.294958
NE,Nordeste,12/09/2016,9751.565458
NE,Nordeste,13/09/2016,10034.17258
NE,Nordeste,14/09/2016,10128.66842
NE,Nordeste,15/09/2016,10222.96683
NE,Nordeste,16/09/2016,10328.36954
NE,Nordeste,17/09/2016,9767.748292
NE,Nordeste,18/09/2016,8936.460792
NE,Nordeste,19/09/2016,10122.03642
NE,Nordeste,20/09/2016,10529.19604
NE,Nordeste,21/09/2016,10765.0765
NE,Nordeste,22/09/2016,10714.619
NE,Nordeste,23/09/2016,10516.39992
NE,Nordeste,24/09/2016,9836.50525
NE,Nordeste,25/09/2016,9095.343625
NE,Nordeste,26/09/2016,10276.45733
NE,Nordeste,27/09/2016,10527.67296
NE,Nordeste,28/09/2016,10320.56758
NE,Nordeste,29/09/2016,10314.94217
NE,Nordeste,30/09/2016,10463.07054
NE,Nordeste,01/10/2016,9996.326542
NE,Nordeste,02/10/2016,8809.057667
NE,Nordeste,03/10/2016,10025.70354
NE,Nordeste,04/10/2016,10555.03971
NE,Nordeste,05/10/2016,10766.00192
NE,Nordeste,06/10/2016,10862.1125
NE,Nordeste,07/10/2016,10761.42263
NE,Nordeste,08/10/2016,10056.03142
NE,Nordeste,09/10/2016,9176.893333
NE,Nordeste,10/10/2016,10263.64667
NE,Nordeste,11/10/2016,10362.612
NE,Nordeste,12/10/2016,9237.722042
NE,Nordeste,13/10/2016,10374.74204
NE,Nordeste,14/10/2016,10458.61138
NE,Nordeste,15/10/2016,9820.162417
NE,Nordeste,16/10/2016,9130.309174
NE,Nordeste,17/10/2016,10236.697
NE,Nordeste,18/10/2016,10647.59225
NE,Nordeste,19/10/2016,10728.46396
NE,Nordeste,20/10/2016,10835.7215
NE,Nordeste,21/10/2016,10600.0935
NE,Nordeste,22/10/2016,9773.534333
NE,Nordeste,23/10/2016,9055.647208
NE,Nordeste,24/10/2016,10264.12713
NE,Nordeste,25/10/2016,10596.89733
NE,Nordeste,26/10/2016,10608.43279
NE,Nordeste,27/10/2016,10638.52521
NE,Nordeste,28/10/2016,10588.77354
NE,Nordeste,29/10/2016,10316.99046
NE,Nordeste,30/10/2016,9373.390667
NE,Nordeste,31/10/2016,10463.65242
NE,Nordeste,01/11/2016,10462.74942
NE,Nordeste,02/11/2016,9478.254083
NE,Nordeste,03/11/2016,10462.74233
NE,Nordeste,04/11/2016,10534.24796
NE,Nordeste,05/11/2016,9921.81275
NE,Nordeste,06/11/2016,9188.9045
NE,Nordeste,07/11/2016,10265.58267
NE,Nordeste,08/11/2016,10453.31738
NE,Nordeste,09/11/2016,10555.95563
NE,Nordeste,10/11/2016,10699.31488
NE,Nordeste,11/11/2016,10630.3112
NE,Nordeste,12/11/2016,10047.71708
NE,Nordeste,13/11/2016,9109.662833
NE,Nordeste,14/11/2016,10025.78388
NE,Nordeste,15/11/2016,9464.841583
NE,Nordeste,16/11/2016,10441.28713
NE,Nordeste,17/11/2016,10483.25604
NE,Nordeste,18/11/2016,10612.80196
NE,Nordeste,19/11/2016,9973.628417
NE,Nordeste,20/11/2016,8996.437417
NE,Nordeste,21/11/2016,10073.51575
NE,Nordeste,22/11/2016,10469.41308
NE,Nordeste,23/11/2016,10663.10342
NE,Nordeste,24/11/2016,10788.93813
NE,Nordeste,25/11/2016,10797.09588
NE,Nordeste,26/11/2016,10130.02508
NE,Nordeste,27/11/2016,9317.193958
NE,Nordeste,28/11/2016,10559.48163
NE,Nordeste,29/11/2016,10862.3625
NE,Nordeste,30/11/2016,10952.51604
NE,Nordeste,01/12/2016,10933.65342
NE,Nordeste,02/12/2016,10809.36829
NE,Nordeste,03/12/2016,10336.63463
NE,Nordeste,04/12/2016,9535.855583
NE,Nordeste,05/12/2016,10855.16717
NE,Nordeste,06/12/2016,11040.92288
NE,Nordeste,07/12/2016,11125.02054
NE,Nordeste,08/12/2016,10768.81679
NE,Nordeste,09/12/2016,10820.73196
NE,Nordeste,10/12/2016,10272.54817
NE,Nordeste,11/12/2016,9547.734833
NE,Nordeste,12/12/2016,10797.98471
NE,Nordeste,13/12/2016,10785.29163
NE,Nordeste,14/12/2016,10702.552
NE,Nordeste,15/12/2016,10665.17483
NE,Nordeste,16/12/2016,10292.04358
NE,Nordeste,17/12/2016,9648.007042
NE,Nordeste,18/12/2016,8762.855917
NE,Nordeste,19/12/2016,9890.074208
NE,Nordeste,20/12/2016,10087.2365
NE,Nordeste,21/12/2016,10123.08908
NE,Nordeste,22/12/2016,10210.98104
NE,Nordeste,23/12/2016,10160.87513
NE,Nordeste,24/12/2016,9462.685583
NE,Nordeste,25/12/2016,8752.219375
NE,Nordeste,26/12/2016,10174.81963
NE,Nordeste,27/12/2016,10403.61821
NE,Nordeste,28/12/2016,10282.13217
NE,Nordeste,29/12/2016,10108.27113
NE,Nordeste,30/12/2016,9949.911208
NE,Nordeste,31/12/2016,9351.845
NE,Nordeste,01/01/2017,8634.615125
NE,Nordeste,02/01/2017,10103.16821
NE,Nordeste,03/01/2017,10690.63342
NE,Nordeste,04/01/2017,10804.62371
NE,Nordeste,05/01/2017,10759.26408
NE,Nordeste,06/01/2017,10645.23563
NE,Nordeste,07/01/2017,10107.50054
NE,Nordeste,08/01/2017,9380.089167
NE,Nordeste,09/01/2017,10667.25713
NE,Nordeste,10/01/2017,10933.38583
NE,Nordeste,11/01/2017,10872.43908
NE,Nordeste,12/01/2017,10942.40138
NE,Nordeste,13/01/2017,10877.10188
NE,Nordeste,14/01/2017,10444.03954
NE,Nordeste,15/01/2017,9626.90875
NE,Nordeste,16/01/2017,10709.17054
NE,Nordeste,17/01/2017,10743.01258
NE,Nordeste,18/01/2017,10954.94442
NE,Nordeste,19/01/2017,10957.39908
NE,Nordeste,20/01/2017,10948.49508
NE,Nordeste,21/01/2017,10343.17563
NE,Nordeste,22/01/2017,9593.845875
NE,Nordeste,23/01/2017,10709.25546
NE,Nordeste,24/01/2017,10824.01863
NE,Nordeste,25/01/2017,10980.79267
NE,Nordeste,26/01/2017,10942.70929
NE,Nordeste,27/01/2017,10980.0525
NE,Nordeste,28/01/2017,10206.34963
NE,Nordeste,29/01/2017,9445.187042
NE,Nordeste,30/01/2017,10786.14683
NE,Nordeste,31/01/2017,10957.9065
NE,Nordeste,01/02/2017,11156.53863
NE,Nordeste,02/02/2017,11123.91121
NE,Nordeste,03/02/2017,11080.39858
NE,Nordeste,04/02/2017,10439.33625
NE,Nordeste,05/02/2017,9654.995208
NE,Nordeste,06/02/2017,11010.43511
NE,Nordeste,07/02/2017,11249.06338
NE,Nordeste,08/02/2017,11263.79179
NE,Nordeste,09/02/2017,11209.60375
NE,Nordeste,10/02/2017,10975.22658
NE,Nordeste,11/02/2017,10205.75025
NE,Nordeste,12/02/2017,9225.698292
NE,Nordeste,13/02/2017,10396.03338
NE,Nordeste,14/02/2017,10602.63346
NE,Nordeste,15/02/2017,10673.43775
NE,Nordeste,16/02/2017,10877.69846
NE,Nordeste,17/02/2017,11046.38925
NE,Nordeste,18/02/2017,10442.91333
NE,Nordeste,19/02/2017,9616.316583
NE,Nordeste,20/02/2017,10698.92442
NE,Nordeste,21/02/2017,10635.97208
NE,Nordeste,22/02/2017,10663.33788
NE,Nordeste,23/02/2017,10896.49421
NE,Nordeste,24/02/2017,10949.40383
NE,Nordeste,25/02/2017,10260.466
NE,Nordeste,26/02/2017,9518.7195
NE,Nordeste,27/02/2017,9580.732
NE,Nordeste,28/02/2017,9531.716333
NE,Nordeste,01/03/2017,10211.31746
NE,Nordeste,02/03/2017,10801.88896
NE,Nordeste,03/03/2017,10741.40971
NE,Nordeste,04/03/2017,10218.34538
NE,Nordeste,05/03/2017,9679.95275
NE,Nordeste,06/03/2017,10934.1985
NE,Nordeste,07/03/2017,11199.95325
NE,Nordeste,08/03/2017,11297.94775
NE,Nordeste,09/03/2017,11185.78096
NE,Nordeste,10/03/2017,11029.41221
NE,Nordeste,11/03/2017,10562.93571
NE,Nordeste,12/03/2017,9773.130667
NE,Nordeste,13/03/2017,10859.85383
NE,Nordeste,14/03/2017,11011.64904
NE,Nordeste,15/03/2017,11013.34858
NE,Nordeste,16/03/2017,11010.95975
NE,Nordeste,17/03/2017,10856.46413
NE,Nordeste,18/03/2017,10278.77396
NE,Nordeste,19/03/2017,9649.704875
NE,Nordeste,20/03/2017,10969.28825
NE,Nordeste,21/03/2017,11382.80283
NE,Nordeste,22/03/2017,11241.26133
NE,Nordeste,23/03/2017,11085.31971
NE,Nordeste,24/03/2017,10943.84879
NE,Nordeste,25/03/2017,10417.97938
NE,Nordeste,26/03/2017,9814.426292
NE,Nordeste,27/03/2017,11046.29454
NE,Nordeste,28/03/2017,11341.966
NE,Nordeste,29/03/2017,11365.97308
NE,Nordeste,30/03/2017,11110.10213
NE,Nordeste,31/03/2017,10782.67329
NE,Nordeste,01/04/2017,10049.9525
NE,Nordeste,02/04/2017,9238.318
NE,Nordeste,03/04/2017,10218.51479
NE,Nordeste,04/04/2017,10625.42429
NE,Nordeste,05/04/2017,10648.36658
NE,Nordeste,06/04/2017,10749.29438
NE,Nordeste,07/04/2017,10809.46308
NE,Nordeste,08/04/2017,10354.4865
NE,Nordeste,09/04/2017,9660.206708
NE,Nordeste,10/04/2017,10923.38363
NE,Nordeste,11/04/2017,11131.22121
NE,Nordeste,12/04/2017,11168.78104
NE,Nordeste,13/04/2017,10582.95875
NE,Nordeste,14/04/2017,8941.823583
NE,Nordeste,15/04/2017,9377.248667
NE,Nordeste,16/04/2017,9274.632833
NE,Nordeste,17/04/2017,10732.15221
NE,Nordeste,18/04/2017,11085.05083
NE,Nordeste,19/04/2017,11041.64383
NE,Nordeste,20/04/2017,10791.9275
NE,Nordeste,21/04/2017,9860.626083
NE,Nordeste,22/04/2017,10311.90488
NE,Nordeste,23/04/2017,9781.623333
NE,Nordeste,24/04/2017,10674.51079
NE,Nordeste,25/04/2017,10792.58967
NE,Nordeste,26/04/2017,10967.73467
NE,Nordeste,27/04/2017,11033.05733
NE,Nordeste,28/04/2017,10748.94896
NE,Nordeste,29/04/2017,10161.50504
NE,Nordeste,30/04/2017,9192.685875
NE,Nordeste,01/05/2017,8744.389417
NE,Nordeste,02/05/2017,10124.789
NE,Nordeste,03/05/2017,10408.66421
NE,Nordeste,04/05/2017,10482.89467
NE,Nordeste,05/05/2017,10501.05146
NE,Nordeste,06/05/2017,9937.859875
NE,Nordeste,07/05/2017,9346.58325
NE,Nordeste,08/05/2017,10436.54463
NE,Nordeste,09/05/2017,10526.79354
NE,Nordeste,10/05/2017,10754.46554
NE,Nordeste,11/05/2017,10866.65017
NE,Nordeste,12/05/2017,10613.79792
NE,Nordeste,13/05/2017,10037.13238
NE,Nordeste,14/05/2017,9357.990458
NE,Nordeste,15/05/2017,10911.68663
NE,Nordeste,16/05/2017,11197.05471
NE,Nordeste,17/05/2017,11269.34617
NE,Nordeste,18/05/2017,10991.31604
NE,Nordeste,19/05/2017,10715.34171
NE,Nordeste,20/05/2017,9975.660792
NE,Nordeste,21/05/2017,9230.668667
NE,Nordeste,22/05/2017,10477.18775
NE,Nordeste,23/05/2017,10697.85738
NE,Nordeste,24/05/2017,10613.3705
NE,Nordeste,25/05/2017,10616.14658
NE,Nordeste,26/05/2017,10489.05188
NE,Nordeste,27/05/2017,9979.988375
NE,Nordeste,28/05/2017,9220.074875
NE,Nordeste,29/05/2017,9818.509708
NE,Nordeste,30/05/2017,9949.349833
NE,Nordeste,31/05/2017,10120.95146
NE,Nordeste,01/06/2017,10324.00904
NE,Nordeste,02/06/2017,10477.44017
NE,Nordeste,03/06/2017,9931.150583
NE,Nordeste,04/06/2017,8995.719417
NE,Nordeste,05/06/2017,9961.10975
NE,Nordeste,06/06/2017,10367.8755
NE,Nordeste,07/06/2017,10409.28867
NE,Nordeste,08/06/2017,10349.18213
NE,Nordeste,09/06/2017,10529.97542
NE,Nordeste,10/06/2017,9948.287792
NE,Nordeste,11/06/2017,9112.753458
NE,Nordeste,12/06/2017,10235.94817
NE,Nordeste,13/06/2017,10293.80433
NE,Nordeste,14/06/2017,10262.87888
NE,Nordeste,15/06/2017,9690.884083
NE,Nordeste,16/06/2017,10128.11475
NE,Nordeste,17/06/2017,9860.331583
NE,Nordeste,18/06/2017,9111.972542
NE,Nordeste,19/06/2017,10017.58658
NE,Nordeste,20/06/2017,10245.41433
NE,Nordeste,21/06/2017,10200.41696
NE,Nordeste,22/06/2017,10081.65508
NE,Nordeste,23/06/2017,9724.64425
NE,Nordeste,24/06/2017,8958.183
NE,Nordeste,25/06/2017,8599.089458
NE,Nordeste,26/06/2017,9684.267833
NE,Nordeste,27/06/2017,9922.786458
NE,Nordeste,28/06/2017,9808.516042
NE,Nordeste,29/06/2017,9903.4085
NE,Nordeste,30/06/2017,9887.335875
NE,Nordeste,01/07/2017,9440.824875
NE,Nordeste,02/07/2017,8661.634333
NE,Nordeste,03/07/2017,9346.68525
NE,Nordeste,04/07/2017,9397.803875
NE,Nordeste,05/07/2017,9444.632875
NE,Nordeste,06/07/2017,9712.286
NE,Nordeste,07/07/2017,9790.890333
NE,Nordeste,08/07/2017,9241.248708
NE,Nordeste,09/07/2017,8573.314292
NE,Nordeste,10/07/2017,9497.679667
NE,Nordeste,11/07/2017,9793.389542
NE,Nordeste,12/07/2017,9651.479792
NE,Nordeste,13/07/2017,9774.421292
NE,Nordeste,14/07/2017,9719.480833
NE,Nordeste,15/07/2017,9269.159125
NE,Nordeste,16/07/2017,8593.106625
NE,Nordeste,17/07/2017,9524.635542
NE,Nordeste,18/07/2017,9771.086667
NE,Nordeste,19/07/2017,9684.65525
NE,Nordeste,20/07/2017,9899.43925
NE,Nordeste,21/07/2017,9837.105333
NE,Nordeste,22/07/2017,9357.78625
NE,Nordeste,23/07/2017,8622.742375
NE,Nordeste,24/07/2017,9559.508833
NE,Nordeste,25/07/2017,9661.451958
NE,Nordeste,26/07/2017,9578.4885
NE,Nordeste,27/07/2017,9656.931458
NE,Nordeste,28/07/2017,9656.603208
NE,Nordeste,29/07/2017,9207.60425
NE,Nordeste,30/07/2017,8416.736833
NE,Nordeste,31/07/2017,9330.306958
NE,Nordeste,01/08/2017,9624.4235
NE,Nordeste,02/08/2017,9572.956708
NE,Nordeste,03/08/2017,9900.992125
NE,Nordeste,04/08/2017,10028.80879
NE,Nordeste,05/08/2017,9453.051917
NE,Nordeste,06/08/2017,8755.597542
NE,Nordeste,07/08/2017,9621.2115
NE,Nordeste,08/08/2017,9887.772708
NE,Nordeste,09/08/2017,10006.90221
NE,Nordeste,10/08/2017,10180.99333
NE,Nordeste,11/08/2017,10174.02175
NE,Nordeste,12/08/2017,9661.784
NE,Nordeste,13/08/2017,8794.591375
NE,Nordeste,14/08/2017,9739.645292
NE,Nordeste,15/08/2017,9701.144996
NE,Nordeste,16/08/2017,9774.784667
NE,Nordeste,17/08/2017,10123.88971
NE,Nordeste,18/08/2017,10245.25529
NE,Nordeste,19/08/2017,9582.64725
NE,Nordeste,20/08/2017,8877.633208
NE,Nordeste,21/08/2017,10084.01913
NE,Nordeste,22/08/2017,10233.52729
NE,Nordeste,23/08/2017,9953.799917
NE,Nordeste,24/08/2017,10085.49533
NE,Nordeste,25/08/2017,10083.87667
NE,Nordeste,26/08/2017,9588.354542
NE,Nordeste,27/08/2017,8815.592333
NE,Nordeste,28/08/2017,9872.072083
NE,Nordeste,29/08/2017,10124.96475
NE,Nordeste,30/08/2017,10060.48938
NE,Nordeste,31/08/2017,10329.33146
NE,Nordeste,01/09/2017,10253.53479
NE,Nordeste,02/09/2017,9702.542625
NE,Nordeste,03/09/2017,8922.498083
NE,Nordeste,04/09/2017,9815.46625
NE,Nordeste,05/09/2017,10074.08463
NE,Nordeste,06/09/2017,10042.85008
NE,Nordeste,07/09/2017,9288.51975
NE,Nordeste,08/09/2017,9832.550875
NE,Nordeste,09/09/2017,9419.604792
NE,Nordeste,10/09/2017,8826.809042
NE,Nordeste,11/09/2017,9857.555917
NE,Nordeste,12/09/2017,10056.78279
NE,Nordeste,13/09/2017,9918.531292
NE,Nordeste,14/09/2017,9974.921625
NE,Nordeste,15/09/2017,9829.986333
NE,Nordeste,16/09/2017,9338.790583
NE,Nordeste,17/09/2017,8676.521708
NE,Nordeste,18/09/2017,9750.574667
NE,Nordeste,19/09/2017,9845.678833
NE,Nordeste,20/09/2017,9799.395667
NE,Nordeste,21/09/2017,9944.403875
NE,Nordeste,22/09/2017,9869.788583
NE,Nordeste,23/09/2017,9332.383083
NE,Nordeste,24/09/2017,8622.775167
NE,Nordeste,25/09/2017,9680.074542
NE,Nordeste,26/09/2017,10067.291
NE,Nordeste,27/09/2017,10081.31204
NE,Nordeste,28/09/2017,10240.70567
NE,Nordeste,29/09/2017,10295.51646
NE,Nordeste,30/09/2017,9690.963333
NE,Nordeste,01/10/2017,9035.53525
NE,Nordeste,02/10/2017,10315.54317
NE,Nordeste,03/10/2017,10674.08588
NE,Nordeste,04/10/2017,10516.094
NE,Nordeste,05/10/2017,10480.77513
NE,Nordeste,06/10/2017,10358.54879
NE,Nordeste,07/10/2017,9929.930083
NE,Nordeste,08/10/2017,9154.098917
NE,Nordeste,09/10/2017,10235.98129
NE,Nordeste,10/10/2017,10479.53117
NE,Nordeste,11/10/2017,10403.43725
NE,Nordeste,12/10/2017,9603.83025
NE,Nordeste,13/10/2017,10292.38088
NE,Nordeste,14/10/2017,10028.65058
NE,Nordeste,15/10/2017,9366.655478
NE,Nordeste,16/10/2017,10434.10858
NE,Nordeste,17/10/2017,10576.53079
NE,Nordeste,18/10/2017,10273.41171
NE,Nordeste,19/10/2017,10339.12113
NE,Nordeste,20/10/2017,10537.77975
NE,Nordeste,21/10/2017,10142.84713
NE,Nordeste,22/10/2017,9321.930833
NE,Nordeste,23/10/2017,10294.18846
NE,Nordeste,24/10/2017,10524.92346
NE,Nordeste,25/10/2017,10436.91263
NE,Nordeste,26/10/2017,10608.10838
NE,Nordeste,27/10/2017,10761.58775
NE,Nordeste,28/10/2017,10383.23713
NE,Nordeste,29/10/2017,9665.499167
NE,Nordeste,30/10/2017,10894.03113
NE,Nordeste,31/10/2017,11054.21663
NE,Nordeste,01/11/2017,10944.97167
NE,Nordeste,02/11/2017,9853.722333
NE,Nordeste,03/11/2017,10348.27779
NE,Nordeste,04/11/2017,9931.7205
NE,Nordeste,05/11/2017,9332.818583
NE,Nordeste,06/11/2017,10671.40213
NE,Nordeste,07/11/2017,10653.99963
NE,Nordeste,08/11/2017,10440.77396
NE,Nordeste,09/11/2017,10389.74675
NE,Nordeste,10/11/2017,10580.19175
NE,Nordeste,11/11/2017,10152.28613
NE,Nordeste,12/11/2017,9617.083917
NE,Nordeste,13/11/2017,10891.26167
NE,Nordeste,14/11/2017,10718.22817
NE,Nordeste,15/11/2017,9503.11325
NE,Nordeste,16/11/2017,10372.29146
NE,Nordeste,17/11/2017,10406.57338
NE,Nordeste,18/11/2017,9913.440042
NE,Nordeste,19/11/2017,9313.838333
NE,Nordeste,20/11/2017,10526.66292
NE,Nordeste,21/11/2017,10795.11754
NE,Nordeste,22/11/2017,10888.82
NE,Nordeste,23/11/2017,11117.5415
NE,Nordeste,24/11/2017,10808.47021
NE,Nordeste,25/11/2017,10119.19508
NE,Nordeste,26/11/2017,9274.776958
NE,Nordeste,27/11/2017,10601.8375
NE,Nordeste,28/11/2017,10956.30492
NE,Nordeste,29/11/2017,10967.22
NE,Nordeste,30/11/2017,11050.09088
NE,Nordeste,01/12/2017,10876.98904
NE,Nordeste,02/12/2017,10369.63046
NE,Nordeste,03/12/2017,9510.066917
NE,Nordeste,04/12/2017,10912.00183
NE,Nordeste,05/12/2017,11473.99158
NE,Nordeste,06/12/2017,11393.91704
NE,Nordeste,07/12/2017,11377.98454
NE,Nordeste,08/12/2017,11027.148
NE,Nordeste,09/12/2017,10648.27342
NE,Nordeste,10/12/2017,9725.792458
NE,Nordeste,11/12/2017,10854.35129
NE,Nordeste,12/12/2017,11006.68758
NE,Nordeste,13/12/2017,10895.955
NE,Nordeste,14/12/2017,10954.01771
NE,Nordeste,15/12/2017,10784.48733
NE,Nordeste,16/12/2017,10196.73675
NE,Nordeste,17/12/2017,9485.578583
NE,Nordeste,18/12/2017,10444.64258
NE,Nordeste,19/12/2017,10625.04604
NE,Nordeste,20/12/2017,10536.15442
NE,Nordeste,21/12/2017,10528.89767
NE,Nordeste,22/12/2017,10500.427
NE,Nordeste,23/12/2017,9832.454458
NE,Nordeste,24/12/2017,9159.873167
NE,Nordeste,25/12/2017,8828.165667
NE,Nordeste,26/12/2017,10270.30596
NE,Nordeste,27/12/2017,10539.8675
NE,Nordeste,28/12/2017,10741.40308
NE,Nordeste,29/12/2017,10804.05729
NE,Nordeste,30/12/2017,10296.86975
NE,Nordeste,31/12/2017,9727.707542
NE,Nordeste,01/01/2018,9237.886833
NE,Nordeste,02/01/2018,10783.59258
NE,Nordeste,03/01/2018,11157.16246
NE,Nordeste,04/01/2018,11154.23963
NE,Nordeste,05/01/2018,10969.04863
NE,Nordeste,06/01/2018,10324.65746
NE,Nordeste,07/01/2018,9502.008667
NE,Nordeste,08/01/2018,10700.57083
NE,Nordeste,09/01/2018,10883.66538
NE,Nordeste,10/01/2018,10700.46875
NE,Nordeste,11/01/2018,10703.8815
NE,Nordeste,12/01/2018,10853.04188
NE,Nordeste,13/01/2018,10348.10133
NE,Nordeste,14/01/2018,9590.605875
NE,Nordeste,15/01/2018,10565.25475
NE,Nordeste,16/01/2018,10710.34271
NE,Nordeste,17/01/2018,10727.48375
NE,Nordeste,18/01/2018,10918.73071
NE,Nordeste,19/01/2018,10972.10896
NE,Nordeste,20/01/2018,10369.2185
NE,Nordeste,21/01/2018,9524.13475
NE,Nordeste,22/01/2018,10712.18738
NE,Nordeste,23/01/2018,10907.81113
NE,Nordeste,24/01/2018,10768.26863
NE,Nordeste,25/01/2018,10910.46813
NE,Nordeste,26/01/2018,10839.49492
NE,Nordeste,27/01/2018,10093.96746
NE,Nordeste,28/01/2018,9440.891125
NE,Nordeste,29/01/2018,10583.68958
NE,Nordeste,30/01/2018,10904.18979
NE,Nordeste,31/01/2018,10912.73821
NE,Nordeste,01/02/2018,11087.18967
NE,Nordeste,02/02/2018,11104.62779
NE,Nordeste,03/02/2018,10496.56792
NE,Nordeste,04/02/2018,9536.721458
NE,Nordeste,05/02/2018,10603.90504
NE,Nordeste,06/02/2018,10981.79542
NE,Nordeste,07/02/2018,10967.46425
NE,Nordeste,08/02/2018,10951.84721
NE,Nordeste,09/02/2018,10755.626
NE,Nordeste,10/02/2018,9970.7245
NE,Nordeste,11/02/2018,8956.7585
NE,Nordeste,12/02/2018,9152.432083
NE,Nordeste,13/02/2018,9206.637333
NE,Nordeste,14/02/2018,9668.048417
NE,Nordeste,15/02/2018,10359.40067
NE,Nordeste,16/02/2018,10402.46938
NE,Nordeste,17/02/2018,9978.064458
NE,Nordeste,18/02/2018,9272.178
NE,Nordeste,19/02/2018,10514.29263
NE,Nordeste,20/02/2018,10840.01871
NE,Nordeste,21/02/2018,10942.79796
NE,Nordeste,22/02/2018,11082.40771
NE,Nordeste,23/02/2018,11028.21196
NE,Nordeste,24/02/2018,10291.057
NE,Nordeste,25/02/2018,9414.429
NE,Nordeste,26/02/2018,10567.32596
NE,Nordeste,27/02/2018,11007.71683
NE,Nordeste,28/02/2018,10960.57025
NE,Nordeste,01/03/2018,10737.45979
NE,Nordeste,02/03/2018,10784.65933
NE,Nordeste,03/03/2018,10068.24967
NE,Nordeste,04/03/2018,9327.141708
NE,Nordeste,05/03/2018,10733.31225
NE,Nordeste,06/03/2018,11012.97846
NE,Nordeste,07/03/2018,11233.99021
NE,Nordeste,08/03/2018,11287.5205
NE,Nordeste,09/03/2018,11279.71075
NE,Nordeste,10/03/2018,10555.32271
NE,Nordeste,11/03/2018,9843.63375
NE,Nordeste,12/03/2018,11111.69738
NE,Nordeste,13/03/2018,11119.42783
NE,Nordeste,14/03/2018,11214.147
NE,Nordeste,15/03/2018,11250.40042
NE,Nordeste,16/03/2018,11310.74213
NE,Nordeste,17/03/2018,10669.61408
NE,Nordeste,18/03/2018,9815.176042
NE,Nordeste,19/03/2018,10877.55863
NE,Nordeste,20/03/2018,11261.53329
NE,Nordeste,21/03/2018,9506.212958
NE,Nordeste,22/03/2018,11043.31179
NE,Nordeste,23/03/2018,11135.01588
NE,Nordeste,24/03/2018,10336.18279
NE,Nordeste,25/03/2018,9422.039917
NE,Nordeste,26/03/2018,10568.03458
NE,Nordeste,27/03/2018,10723.059
NE,Nordeste,28/03/2018,10656.56029
NE,Nordeste,29/03/2018,10334.40221
NE,Nordeste,30/03/2018,9047.697125
