eta,n_estimators,max_depth,min_child_weight,reg_lambda,subsample,rmse_pred_train_avg,rmse_pred_train_stdev,rmse_pred_test_avg,rmse_pred_test_stdev,rmse_prog_avg,rmse_prog_stdev
0.22629305155977283,294,4,4,0.06512076913833514,0.6327130641741807,32.24892581005563,11.063516615633892,39.309343845999884,14.245417281605212,45.69189420487192,17.846520020287922
0.1898465582874384,280,3,1,0.00016861926902100093,0.6028133734431205,34.92018674981332,12.01375367322256,39.391930423399565,18.378778115359914,45.69189420487192,17.846520020287922
0.24343948338000718,292,3,5,0.0008557113885177229,0.5379385361981274,33.047739121445595,9.916427103583183,40.23180733354824,16.55627722903587,45.69189420487192,17.846520020287922
0.24211535118378674,264,4,3,0.000625459203720977,0.7541007788116609,29.149153862524194,9.397089124529014,41.93447307664536,25.868242467787567,45.69189420487192,17.846520020287922
0.026978058977392368,130,9,4,0.2967465040393494,0.9092410362255713,41.850618608153816,13.773866090299862,44.59031660173017,12.57750273534472,45.69189420487192,17.846520020287922
0.2782109229715241,292,7,7,0.5240704080944052,0.5070379831680625,23.721158021595333,12.06268137603146,44.789926765842765,13.502532199282859,45.69189420487192,17.846520020287922
0.2966110645110179,119,3,3,0.007284807619846284,0.8273085596014708,36.80347994954956,11.255189476231106,45.195585491258335,33.1977841066596,45.69189420487192,17.846520020287922
0.057829896667989364,53,10,7,47.13599857882978,0.9803067215897874,45.67888103481361,13.180401821717298,48.477793789559534,16.766166864162916,45.69189420487192,17.846520020287922
0.0431473495354866,75,9,1,1.8723674636872962,0.6523937169259015,42.80206013052695,15.18670611437468,50.02083678985663,14.837238928208324,45.69189420487192,17.846520020287922
0.020239806256039494,144,5,5,0.05524237916456855,0.7864927950715128,52.49367777089687,14.082103703522064,56.34891065819858,19.407660212753637,45.69189420487192,17.846520020287922
